przyprawa vegeta do mięs	przyprawa do mięs	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	225	3.7	33	7.3	True
przyprawa vegeta natur	przyprawa natur	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	152	0.9	28	4.4	True
przyprawa vegeta natur	przyprawa natur	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	152	0.9	28	4.4	True
przyprawa vegeta natur do kefiru i twarożku	przyprawa natur do kefiru i twarożku	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	185	1	29	9.1	True
przyprawa vegeta natur do mozarelli i pomidorów	przyprawa natur do mozarelli i pomidorów	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	174	0.7	30	5.9	True
przyprawa vegeta o smaku kurczaka	przyprawa o smaku kurczaka	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	148	0.5	26	9.8	True
przyprawa vegeta warzywna	przyprawa warzywna	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	164	0.4	32	8.5	True
przyprawa vegeta z koperkiem	przyprawa z koperkiem	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	150	0.7	24	9.8	True
przyprawa warzywko	przyprawa warzywko	podravka	warzywko	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	116	0.6	19	6.9	True
przyprawa warzywko	przyprawa warzywko	podravka	warzywko	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	126	0.7	19	8.9	True
przyprawa warzywko uniwerslane	przyprawa uniwerslane	podravka	warzywko	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	116	0.6	19	6.9	True
przyprawa winiary	przyprawa winiary	winiary	winiary	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	18	0	2.2	2.4	True
przyprawa winiary do zup sosów sałatek 1 kg	przyprawa do zup sosów sałatek 1 kg	winiary	winiary	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	18	0	2.2	2.4	True
przyprawa ziarenka smaku drobiowa	przyprawa ziarenka smaku drobiowa	winiary	winiary	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	83	2.1	12.1	3.1	True
przyprawa ziarenka smaku drobiowa	przyprawa ziarenka smaku drobiowa	winiary	winiary	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	83	2.1	12.1	3.1	True
przyprawa ziarenka smaku uniwersalna	przyprawa ziarenka smaku uniwersalna	winiary	winiary	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	105	1.5	16	6	True
przyprawa ziarenka smaku uniwersalna	przyprawa ziarenka smaku uniwersalna	winiary	winiary	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	105	1.5	16	6	True
przyprawa zioła dalmatyńskie kotanyi	przyprawa zioła dalmatyńskie kotanyi	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	1421	8.4	46.6	10	True
przyprawa ziołowa grill prymat	przyprawa ziołowa grill prymat	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	222	6.3	31	8.3	True
przyptawa ziarenka smaku uniwersalna	przyptawa ziarenka smaku uniwersalna	winiary	winiary	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	105	1.5	16	6	True
przysmak swietokrzyski/400g	przysmak swietokrzyski/400g	społem kielce	przysmak świętokrzyski snack	100 g	słodycze i przekąski	chipsy, paluszki, orzeszki	0	1.2	70	9.8	True
przysmak świętokrzyski	przysmak świętokrzyski	spolem	społem kielce	100 g	słodycze i przekąski	chipsy, paluszki, orzeszki	0	1.2	70	9.8	True
przysmaki bałkańskie ajvar.	przysmaki bałkańskie ajvar.	monika export import		100 g	przetwory i przyprawy	przetwory warzywne i owocowe	79.17	9.79	3.29	2.6	True
przysmaki bałkańskie kiopolu.	przysmaki bałkańskie kiopolu.	monika export import		100 g	przetwory i przyprawy	przetwory warzywne i owocowe	146.2	10.2	10.2	3.6	True
przysmaki bałkańskie lutenica.	przysmaki bałkańskie lutenica.	monika export import		100 g	przetwory i przyprawy	przetwory warzywne i owocowe	146.2	10.2	10	3.6	True
przysmaki bałkańskie pindżur.	przysmaki bałkańskie pindżur.	monika export import		100 g	przetwory i przyprawy	przetwory warzywne i owocowe	162.91	15.8	9.79	2.5	True
przysnacki orzeszki ziemne solone	orzeszki ziemne solone	intersnack	przysnacki	100 g	słodycze i przekąski	chipsy, paluszki, orzeszki	608	49	14	25	True
pszenica na kutię	pszenica na kutię	radix bis		100 g	artykuły sypkie	makarony, ryże, kasze	306	2.4	70.5	11.1	True
ptasie mleczko cytrynowe	ptasie mleczko cytrynowe	wedel	e. wedel	100 g	słodycze i przekąski	czekolady, bombonierki	0	22	57	2.8	True
ptasie mleczko czekoladowe	ptasie mleczko czekoladowe	wedel	e. wedel	100 g	słodycze i przekąski	czekolady, bombonierki	0	22	57	3	True
ptasie mleczko rajska wyspa	ptasie mleczko rajska wyspa	wedel	e. wedel	100 g	słodycze i przekąski	czekolady, bombonierki	0	23	57	3.3	True
ptasie mleczko śmietankowe	ptasie mleczko śmietankowe	wedel	e. wedel	100 g	słodycze i przekąski	czekolady, bombonierki	0	23	57	3.4	True
ptasie mleczko śmietankowe w czekoladzie karmelowej	ptasie mleczko śmietankowe w czekoladzie karmelowej	wedel	e. wedel	100 g	słodycze i przekąski	czekolady, bombonierki	0	22	59	3.5	True
ptasie mleczko truskawkowe shake	ptasie mleczko truskawkowe shake	wedel	e. wedel	100 g	słodycze i przekąski	czekolady, bombonierki	0	23	58	3.1	True
ptasie mleczko waniliowe	ptasie mleczko waniliowe	wedel	e. wedel	100 g	słodycze i przekąski	wafle, batony	1832	21.5	57	2.6	True
ptasie mleczko waniliowe	ptasie mleczko waniliowe	wedel	e. wedel	100 g	słodycze i przekąski	czekolady, bombonierki	1842	22	58	2.6	True
ptasie mleczko waniliowe wedel	ptasie mleczko waniliowe wedel	wedel	e. wedel	100 g	słodycze i przekąski	czekolady, bombonierki	0	22	57	2.8	True
ptasie mleczko waniliowe z galaretką truskawkową	ptasie mleczko waniliowe z galaretką truskawkową	wedel	e. wedel	100 g	słodycze i przekąski	czekolady, bombonierki	0	20	59	2.5	True
ptasie mleczko wanliowo-czekoladowe	ptasie mleczko wanliowo-czekoladowe	wedel	e. wedel	100 g	słodycze i przekąski	czekolady, bombonierki	0	22	57	2.9	True
pudliszki koncentrat pomidorowy z bazylią 200 g	koncentrat pomidorowy z bazylią 200 g	pudliszki	pudliszki	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	106	0.5	19	4.5	True
pudliszki makaron dla dzieci	makaron dla dzieci	pudliszki	pudliszki	100 g	artykuły sypkie	makarony, ryże, kasze	354	1.5	72	12	True
pudliszki pomidory krojone z oliwą z oliwek i czosnkiem 390 g	pomidory krojone z oliwą z oliwek i czosnkiem 390 g	pudliszki	pudliszki	100 g	przetwory i przyprawy	przetwory warzywne i owocowe	48	1.9	5.9	1.3	True
pulpa z czosnkiem de care	pulpa z czosnkiem de care	de care	coppola	100 g	przetwory i przyprawy	przetwory warzywne i owocowe	27	0.4	3.9	1.5	True
pulpa z guawy quality food	pulpa z guawy quality food	qualiti food	qf	100 g	przetwory i przyprawy	przetwory warzywne i owocowe	119	0.8	24	2.3	True
pulpa z mango	pulpa z mango	de care	qf	100 g	przetwory i przyprawy	przetwory warzywne i owocowe	129	0.3	31	0.6	True
pulpa z mango quality food	pulpa z mango quality food	qualiti food	qf	100 g	przetwory i przyprawy	przetwory warzywne i owocowe	74	0.1	17.6	0.7	True
pulpa z papryką de care	pulpa z papryką de care	de care	coppola	100 g	przetwory i przyprawy	przetwory warzywne i owocowe	27	0.4	4.1	1.3	True
pulpa z warzywami de care	pulpa z warzywami de care	de care	coppola	100 g	przetwory i przyprawy	przetwory warzywne i owocowe	27	0.4	3.7	1.4	True
pulpa z ziołami de care	pulpa z ziołami de care	de care	coppola	100 g	przetwory i przyprawy	przetwory warzywne i owocowe	21	0.3	3	1.1	True
puree z grochu	puree z grochu	międzychód		100 g	przetwory i przyprawy	przetwory warzywne i owocowe	108	2.4	13	6.7	True
puree z zielonego groszku	puree z zielonego groszku	międzychód		100 g	przetwory i przyprawy	przetwory warzywne i owocowe	72	2.1	7.1	4.3	True
puszka świąteczna	puszka świąteczna	rakpol	rakpol	100 g	słodycze i przekąski	czekolady, bombonierki	529	30	62	4.8	True
puszyste placki knorr fix z jabłkami	puszyste placki fix z jabłkami	knorr	knorr	100 g	przetwory i przyprawy	zupy i dania gotowe	0	12	64	16	True
quinoa biała 2*100g	quinoa biała 2*100g	sonko	risana	100 g	artykuły sypkie	makarony, ryże, kasze	346	5.8	52.9	12.7	True
quinoa-komosa ryżowa	quinoa-komosa ryżowa	piotr i paweł plus	" piotr i paweł s.a "	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	353	6.1	57	14	True
racuchy owsiane sante	racuchy owsiane sante	sante	sante	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	337	3.9	59	12	True
rambutan w syropie tao tao	rambutan w syropie tao tao	tao tao	tao tao	100 g	przetwory i przyprawy	przetwory warzywne i owocowe	93	0	23	0.2	True
rarytaski z kremem kakaowo-orzech/180g	rarytaski z kremem kakaowo-orzech/180g	tago	tago	100 g	słodycze i przekąski	ciastka	525	29	57.3	7.1	True
ravioli arrighi z mięsem	ravioli z mięsem	arrighi		100 g	artykuły sypkie	makarony, ryże, kasze	371	5.5	65.9	13.8	True
ravioli melissa primo gusto z serem	ravioli z serem	melissa	primo gusto	100 g	artykuły sypkie	makarony, ryże, kasze	373	7.5	62	13	True
relish pomidorowo-ogórkowy	relish pomidorowo-ogórkowy	develey	develey	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.4	25.4	2	True
rewersy o smaku ziół prowansalskich	rewersy o smaku ziół prowansalskich	lorenz bahlsen	lajkonik	100 g	słodycze i przekąski	chipsy, paluszki, orzeszki	447	15	67	9.8	True
rice&more 90 sek 7 ziaren	rice&more 90 sek 7 ziaren	monini	monini	100 g	artykuły sypkie	makarony, ryże, kasze	161	3.8	25	4.7	True
rice&more 90 sek bulgur&quinoa	rice&more 90 sek bulgur&quinoa	monini	monini	100 g	artykuły sypkie	makarony, ryże, kasze	148	1.9	26	5.1	True
rice&more 90 sek włoski orkisz soczewica brązowy ryż	rice&more 90 sek włoski orkisz soczewica brązowy ryż	monini	monini	100 g	artykuły sypkie	makarony, ryże, kasze	146	1.5	25	6.1	True
rice&more kasza bulgur mix monini	rice&more kasza bulgur mix monini	monini	monini	100 g	artykuły sypkie	makarony, ryże, kasze	352	3.7	60.3	14.1	True
rice&more quinoa 3 kolory monini	rice&more quinoa 3 kolory monini	monini	monini	100 g	artykuły sypkie	makarony, ryże, kasze	362	2	76	8.9	True
rice&more ziarna inków monini	rice&more ziarna inków monini	monini	monini	100 g	artykuły sypkie	makarony, ryże, kasze	358	2.9	67	12.7	True
rice&more ziarna starożytne monini płomiennie rudy	rice&more ziarna starożytne płomiennie rudy	monini	monini	100 g	artykuły sypkie	makarony, ryże, kasze	354	3.5	66.5	11	True
rodzynki australijskie lux	rodzynki australijskie lux	helio		100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	332	1	76	2.5	True
rodzynki jutrzenka	rodzynki jutrzenka	jutrzenka	jutrzenka	100 g	słodycze i przekąski	cukierki, draże, gumy do żucia	398	10	72	3.1	True
rodzynki jutrzenka w czekoladzie deserowej	rodzynki w czekoladzie deserowej	jutrzenka	jutrzenka	100 g	słodycze i przekąski	cukierki, draże, gumy do żucia	398	10	72	3.1	True
rodzynki jutrzenka w czekoladzie mlecznej	rodzynki w czekoladzie mlecznej	jutrzenka	jutrzenka	100 g	słodycze i przekąski	cukierki, draże, gumy do żucia	424	16	63	4.8	True
rodzynki kresto	rodzynki kresto	kresto	kresto	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	333	1.6	74	3.5	True
rodzynki kresto	rodzynki kresto	kresto	kresto	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	1412	1.6	74	3.5	True
rodzynki kresto	rodzynki kresto	kresto	kresto	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	334	1.6	75	3.5	True
rodzynki kresto jumbo	rodzynki jumbo	kresto	kresto	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	313	0	75	2.9	True
rodzynki królewski w czekoladzie.	rodzynki królewski w czekoladzie.	piotr i paweł s.a.	"piotr i paweł s.a."	100 g	słodycze i przekąski	cukierki, draże, gumy do żucia	409	14	65	3.3	True
rodzynki luksusowe bakalland	rodzynki luksusowe bakalland	bakalland	bakalland	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	286	0.5	64.7	2.3	True
rodzynki skawa	rodzynki skawa	skawa	wadowice skawa	100 g	słodycze i przekąski	cukierki, draże, gumy do żucia	416	13	69	2.8	True
rodzynki sułtanki bez konserwantów	rodzynki sułtanki bez konserwantów	piotr i paweł s.a.	" piotr i paweł s.a "	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	332	1	76	2.5	True
rodzynki sułtanki lubię:)	rodzynki sułtanki lubię:)	lubię:)		100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	288	1	64	2.3	True
rodzynki sułtańskie bakalland	rodzynki sułtańskie bakalland	bakalland	bakalland	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	286	0.5	64.7	2.3	True
rodzynki sułtańskie helio natura	rodzynki sułtańskie natura	helio	helio	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	0	0.5	64.6	2.3	True
rodzynki w polewie piotr i paweł	rodzynki w polewie piotr i paweł	piotr i paweł s.a.	" piotr i paweł "	100 g	słodycze i przekąski	cukierki, draże, gumy do żucia	409	14	65	3.3	True
rogalik 7 days double wanilia-wiśnia	rogalik double wanilia-wiśnia	chipita	7 days	100 g	słodycze i przekąski	ciastka	420	24	46	6	True
rogalik 7 days max kakaowo	rogalik max kakaowo	chipita	7 days	100 g	słodycze i przekąski	ciastka	448	28	42	6	True
rogalik 7 days max kakaowo-kokosowe	rogalik max kakaowo-kokosowe	chipita	7 days	100 g	słodycze i przekąski	ciastka	452	28	43	6	True
rogalik 7 days max wanilia-pomarańcza	rogalik max wanilia-pomarańcza	chipita	7 days	100 g	słodycze i przekąski	ciastka	421	24	45	5.5	True
rogalik 7 days max wanilia-wiśnia	rogalik max wanilia-wiśnia	chipita	7 days	100 g	słodycze i przekąski	ciastka	423	24	45	6	True
rogalik 7 days max waniliowe	rogalik max waniliowe	chipita	7 days	100 g	słodycze i przekąski	ciastka	447	28	42	6	True
rogalik 7 days max waniliowe-kakaowe	rogalik max waniliowe-kakaowe	chipita	7 days	100 g	słodycze i przekąski	ciastka	447	28	42	6	True
rogalik 7 days max waniliowe-truskawkowe	rogalik max waniliowe-truskawkowe	chipita	7 days	100 g	słodycze i przekąski	ciastka	425	24	46	5.5	True
rogalik pudrowany	rogalik pudrowany	piotr i paweł s.a.	" piotr i paweł "	100 g	słodycze i przekąski	ciastka	478	20.5	65.4	7.4	True
roleski musztarda miodowa	roleski musztarda miodowa	polska	firma roleski	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	205	4.5	36	3.9	True
roleski musztarda słodko-ostra	roleski musztarda słodko-ostra	polska	firma roleski	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	224	6.6	35	5.2	True
rosół drobiowo-wołowy knorr.	rosół drobiowo-wołowy knorr.	unilever	knorr	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.5	0.1	0.2	True
rosół drobiowo-wołowy winiary 12 kostek	rosół drobiowo-wołowy 12 kostek	winiary	winiary	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	3	0.3	0.2	0.1	True
rosół drobiowo-wołowy winiary domowa kuchnia	rosół drobiowo-wołowy domowa kuchnia	winiary	winiary	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	29	0.5	0.4	0.2	True
rosół drobiowy vegeta	rosół drobiowy vegeta	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	305	21	16	13	True
rosół drobiowy vegeta	rosół drobiowy vegeta	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	305	21	16	13	True
rosół drobiowy z natką pietruszki i lubczykiem	rosół drobiowy z natką pietruszki i lubczykiem	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	314	22	16	12	True
rosół knorr drobiowo - warzywny	rosół drobiowo - warzywny	knorr	knorr	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.4	0.2	0.1	True
rosół knorr drobiowo - wołowy	rosół drobiowo - wołowy	knorr	knorr	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.5	0.1	0.2	True
rosół knorr wołowy	rosół wołowy	knorr	knorr	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.5	0.3	0.2	True
rosół knorr wołowy	rosół wołowy	knorr	knorr	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.5	0.3	0.2	True
rosół knorr wołowy	rosół wołowy	knorr	knorr	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.5	0.3	0.2	True
rosół knorr z kury	rosół z kury	knorr	knorr	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.4	0.3	0.2	True
rosół knorr z kury	rosół z kury	knorr	knorr	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.4	0.3	0.2	True
rosół knorr z pietruszką i lubczykiemn	rosół z pietruszką i lubczykiemn	knorr	knorr	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.5	0.2	0.2	True
rosół warzywny	rosół warzywny	prymat	kucharek	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	5	0.5	0.5	0.5	True
rosół winiary drobiowo-warzywny	rosół drobiowo-warzywny	winiary	winiary	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	3	0.3	0.2	0.1	True
rosół winiary drobiowy	rosół drobiowy	winiary	winiary	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	6	0.4	0.4	0.2	True
rosół winiary drobiowy	rosół drobiowy	winiary	winiary	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	3	0.2	0.2	0.1	True
rosół winiary drobiowy kogutek	rosół drobiowy kogutek	winiary	winiary	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	6	0.4	0.2	0.2	True
rosół winiary drobiowy kostka	rosół drobiowy kostka	winiary	winiary	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	6	0.4	0.4	0.2	True
rosół winiary wołowy	rosół wołowy	winiary	winiary	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	7	0.5	0.3	0.2	True
rosół winiary wołowy	rosół wołowy	winiary	winiary	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	7	0.5	0.3	0.2	True
rosół winiary z włoszczyzną	rosół z włoszczyzną	winiary	winiary	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	27	0.5	0.3	0.2	True
rosół wołowy	rosół wołowy	prymat	kucharek	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	6	0.5	0.5	0.5	True
rosół z kury	rosół z kury	prymat	kucharek	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	6	0.5	0.5	0.5	True
rosół z kury knorr kostka	rosół z kury kostka	knorr	knorr	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.4	0.3	0.2	True
rosół z kury knorr kostka	rosół z kury kostka	knorr	knorr	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.4	0.3	0.2	True
rosół z kury pikantny amino	rosół z kury pikantny amino	amino	amino	100 ml	przetwory i przyprawy	zupy i dania gotowe	0	3.5	10	1.5	True
rosół z kury winiary instant	rosół z kury instant	winiary	winiary	100 ml	przetwory i przyprawy	zupy i dania gotowe	5	0.1	0.9	0.1	True
rosół z kury z pietruszką i lubczykiem	rosół z kury z pietruszką i lubczykiem	knorr	knorr	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.5	0.2	0.2	True
różyczki opłatki białe dr.oetker	różyczki opłatki białe dr.oetker	dr.oetker	dr. oetker	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	0	0.5	90	0.5	True
różyczki opłatki brązowe	różyczki opłatki brązowe	dr.oetker	dr. oetker	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	0	0.5	90	0.5	True
rurka waflowa orzechowa	rurka waflowa orzechowa	tago	tago	100 g	słodycze i przekąski	ciastka	487	21.4	65.9	6.2	True
rurka waflowa w czekoladzie	rurka waflowa w czekoladzie	tago	tago	100 g	słodycze i przekąski	ciastka	0	26	62	6.4	True
rurka waflowa z kremem orzechowym dr.gerard	rurka waflowa z kremem orzechowym dr.gerard	dr gerard	dr gerard	100 g	słodycze i przekąski	ciastka	504	19	71	11	True
